Generation 0
2837,";;",0,,,1,,,,200,duplicate
3451,";",0,,,,,,,200,none
3443,";",0,,,1,,,,200,none
3412,";",0,,,1,,,,200,none
2826,";;",0,,1,1,1,,,200,none
3441,";",0,,1,1,,,,200,none
Generation 22
3457,";",0,,,1,,,,200,duplicate
3467,";",0,,,1,,,,200,duplicate
3467,";",0,,,,,,,200,none
3422,";",0,,1,1,1,,,200,none
3440,";",0,,,1,1,,,200,none
3490,";",0,,,,,,,200,none
3467,";",0,,,,,,,200,none
3410,";",0,,,1,,,,200,duplicate
2818,";;",0,,1,1,,,,200,none
2783,";;",0,,1,1,1,,,200,none
3405,";",0,,1,1,,,,200,none
2661,";;;",0,,,1,,,,200,duplicate
3427,";",0,,1,,,,,200,none
3656,";",0,,1,,,,,200,none
3433,";",0,,1,1,,,,200,none
2824,";;",0,,1,1,,,,200,none
2844,";;",0,,1,1,,,,200,none
3488,";",0,,,1,,,,200,none
2815,";;",0,,,1,,,,200,none
3467,";",0,,1,1,,,1,200,none
3466,";",0,,,1,,,,200,none
3465,";",0,,,1,,,,200,none
3563,";",0,,,1,,,,200,duplicate
3403,";",0,,,,,,,200,none
3458,";",0,,1,,,,,200,none
3438,";",0,,1,,1,,,200,none
3734,";",0,,,,,,,200,none
3478,";",0,,,1,,,,200,none
3439,";",0,,,,,,,200,none
3422,";",0,,1,,1,,,200,duplicate
Generation 23
3427,";",0,,1,1,,,1,200,none
3531,";",0,,,1,,,,200,none
3546,";",0,,1,1,,,,200,none
3472,";",0,,,,,,,200,none
3445,";",0,,,1,,,,200,none
3492,";",0,,,,,,,200,none
3476,";",0,,,1,,,,200,none
3433,";",0,,,1,1,,,200,none
3458,";",0,,1,1,,,,200,duplicate
3425,";",0,,,1,1,,,200,none
3447,";",0,,,1,,,,200,none
2784,";;",0,,1,1,,,,200,none
3399,";",0,,1,,1,,,200,none
2820,";;",0,,,1,1,,,200,copy
2859,";;",0,,1,1,1,,,200,copy
3474,";",0,,,,,,,200,none
3478,";",0,,1,1,,,1,200,none
3460,";",0,,,1,,,,200,none
3445,";",0,,,,,,,200,none
2822,";;",0,,1,1,1,,,200,none
2806,";;",0,,,1,,,,200,duplicate
3461,";",0,,,,,,,200,none
2782,";;",0,,,,,,,200,duplicate
3454,";",0,,,1,,,,200,duplicate
3424,";",0,,1,1,,,,200,none
3453,";",0,,,,1,,,200,duplicate
3515,";",0,,1,1,1,,,200,none
3447,";",0,,1,1,,,,200,none
2792,";;",0,,1,1,,,,200,none
2792,";;",0,,1,1,1,,,200,none
Generation 24
2806,";;",0,,,1,,,,200,none
3435,";",0,,1,,1,,,200,none
3496,";",0,,1,1,,,1,200,none
3443,";",0,,1,1,,,,200,none
3426,";",0,,,1,,,,200,none
3434,";",0,,1,,1,,,200,none
3499,";",0,,,1,,,,200,none
3545,";",0,,1,1,,,,200,none
3472,";",0,,1,,1,,,200,none
3400,";",0,,1,1,,,1,200,none
3401,";",0,,1,1,,,,200,none
3451,";",0,,1,1,1,,,200,none
3506,";",0,,1,,1,,,200,none
3422,";",0,,,1,,,,200,none
3443,";",0,,1,1,,,,200,none
3471,";",0,,1,,,,,200,none
2822,";;",0,,,,,,,200,duplicate
3433,";",0,,1,,,,,200,none
3501,";",0,,1,,1,,,200,none
3465,";",0,,,,,,,200,none
3431,";",0,,,1,1,,,200,none
3441,";",0,,1,1,,,,200,none
2809,";;",0,,1,1,,,,200,duplicate
3487,";",0,,1,1,1,,,200,none
3456,";",0,,1,1,,,1,200,none
2792,";;",0,,,,,,,200,none
3441,";",0,,1,1,1,,,200,none
3451,";",0,,,,,,,200,none
2780,";;",0,,1,1,,,,200,none
3448,";",0,,,1,1,,,200,none
Generation 25
520,";;;;",0,,1,1,,,,200,copy
2848,";;",0,,1,1,1,,,200,copy
3477,";",0,,1,,1,,,200,none
3435,";",0,,1,1,1,,,200,none
3454,";",0,,1,1,,,,200,none
2782,";;",0,,,1,,,,200,duplicate
3421,";",0,,,1,1,,,200,none
3450,";",0,,,,,,,200,none
3409,";",0,,1,,1,,,200,none
2806,";;",0,,1,1,1,,,200,duplicate
3448,";",0,,1,1,,,,200,none
3449,";",0,,1,1,1,,,200,none
3421,";",0,,1,1,,,,200,none
2766,";;",0,,,,,,,200,duplicate
3413,";",0,,,,,,,200,none
3471,";",0,,1,1,,,,200,none
3428,";",0,,1,,1,,,200,none
3391,";",0,,1,1,1,,,200,none
3461,";",0,,,1,1,,,200,none
2804,";;",0,,1,1,,,,200,duplicate
3405,";",0,,1,1,,,1,200,none
3423,";",0,,1,1,,,,200,none
3450,";",0,,1,,,,,200,none
3411,";",0,,,,1,,,200,duplicate
506,";;;;",0,,1,1,,,,200,none
3401,";",0,,,,,,,200,none
2833,";;",0,,,1,,,1,200,none
3553,";",0,,1,,,,,200,none
3476,";",0,,1,1,1,,,200,none
2833,";;",0,,,1,,,,200,duplicate
Generation 26
3432,";",0,,,1,,,,200,none
2829,";;",0,,,,1,,,200,duplicate
3463,";",0,,,,,,,200,none
2764,";;",0,,,,,,,200,duplicate
3448,";",0,,1,1,1,,,200,none
3469,";",0,,,,1,,,200,none
3415,";",0,,1,,,,,200,none
3428,";",0,,,,1,,,200,none
3463,";",0,,1,,1,,,200,none
3544,";",0,,1,1,,,,200,none
3410,";",0,,1,1,,,1,200,none
3437,";",0,,1,1,,,,200,none
2795,";;",0,,,1,,,,200,none
3441,";",0,,,1,,,,200,none
2781,";;",0,,1,,,,,200,duplicate
3467,";",0,,,,,,,200,none
3531,";",0,,,1,,,,200,none
3413,";",0,,1,1,,,1,200,none
3432,";",0,,1,1,,,,200,none
3551,";",0,,1,1,,,,200,none
3411,";",0,,,,1,,,200,none
3455,";",0,,1,,,,,200,none
3463,";",0,,1,1,,,,200,none
3423,";",0,,,,1,,,200,none
3411,";",0,,,,1,,,200,none
3466,";",0,,1,1,,,,200,none
3476,";",0,,,1,1,,,200,duplicate
2825,";;",0,,1,1,1,,,200,none
3404,";",0,,,1,,,,200,none
3656,";",0,,,,1,,,200,none
Generation 27
2770,";;",0,,,1,,,,200,duplicate
2766,";;",0,,,,,,,200,duplicate
2847,";;",0,,1,1,1,,,200,none
3411,";",0,,1,1,,,,200,none
2806,";;",0,,,1,,,,200,none
3465,";",0,,,1,,,,200,none
3498,";",0,,1,1,1,,,200,none
3815,";",0,,1,1,,,,200,none
2848,";;",0,,,,,,,200,duplicate
3452,";",0,,,,1,,,200,none
2897,";;",0,,,1,1,,,200,duplicate
2838,";;",0,,1,,,,,200,copy
3540,";",0,,,,1,,,200,none
2893,";;",0,,,1,,,,200,duplicate
3464,";",0,,,,,,,200,none
3417,";",0,,1,1,,,,200,none
3501,";",0,,1,,1,,,200,none
3494,";",0,,,,1,,,200,none
3712,";",0,,,1,,,,200,none
3434,";",0,,,,,,,200,none
3632,";",0,,,1,1,,,200,none
3555,";",0,,1,,1,,,200,none
3426,";",0,,1,1,,,1,200,none
3428,";",0,,1,1,,,1,200,none
2790,";;",0,,,,1,,,200,none
3464,";",0,,,,1,,,200,none
3452,";",0,,,,1,,,200,none
3428,";",0,,1,,1,,,200,none
3737,";",0,,1,1,,,,200,none
3442,";",0,,1,1,,,,200,none
Generation 28
2834,";;",0,,,,1,,,200,duplicate
3442,";",0,,,1,,,,200,none
3408,";",0,,1,,1,,,200,none
3434,";",0,,1,,1,,,200,none
3421,";",0,,1,,1,,,200,none
3387,";",0,,,1,,,,200,duplicate
2812,";;",0,,1,,1,,,200,none
3422,";",0,,1,1,,,,200,none
3399,";",0,,,,,,,200,none
3430,";",0,,,,,,,200,none
2783,";;",0,,1,,1,,,200,none
3439,";",0,,,,,,,200,duplicate
3491,";",0,,,,,,,200,none
3429,";",0,,1,,,,,200,none
2764,";;",0,,,,1,,,200,none
2782,";;",0,,1,1,,,,200,duplicate
3469,";",0,,,,1,,,200,duplicate
3426,";",0,,1,,1,,,200,none
2775,";;",0,,,1,1,,,200,duplicate
3401,";",0,,1,,1,,,200,none
2806,";;",0,,1,1,,,,200,none
2787,";;",0,,1,1,1,,,200,duplicate
3457,";",0,,1,1,1,,,200,none
3421,";",0,,,,1,,,200,none
3425,";",0,,1,,1,,,200,none
3410,";",0,,,,,,,200,none
3454,";",0,,1,1,,,,200,none
3461,";",0,,1,,1,,,200,none
3415,";",0,,,,,,,200,none
3416,";",0,,,1,,,,200,none
Generation 29
3419,";",0,,,1,,,,200,none
3412,";",0,,1,,1,,,200,none
3422,";",0,,1,,1,,,200,none
3462,";",0,,,1,,,,200,duplicate
3414,";",0,,1,,,,,200,none
3524,";",0,,,,,,,200,none
2820,";;",0,,1,1,1,,,200,none
3477,";",0,,1,1,,,,200,none
3407,";",0,,,,,,,200,none
3423,";",0,,1,1,,,,200,none
3431,";",0,,1,1,1,,,200,none
2800,";;",0,,,1,,,,200,duplicate
3433,";",0,,,1,,,,200,none
3420,";",0,,1,1,,,,200,none
2813,";;",0,,,,1,,,200,none
3441,";",0,,1,,1,,,200,none
2815,";;",0,,,1,,,,200,copy
2832,";;",0,,1,,1,,,200,none
2813,";;",0,,1,1,,,1,200,duplicate
3421,";",0,,1,1,1,,,200,none
3407,";",0,,1,,1,,,200,none
3455,";",0,,1,,1,,,200,none
3516,";",0,,1,,1,,,200,duplicate
3472,";",0,,1,1,1,,,200,none
3474,";",0,,1,,,,,200,duplicate
2771,";;",0,,1,,,,,200,duplicate
3383,";",0,,,,,,,200,none
3435,";",0,,1,,,,,200,duplicate
2786,";;",0,,,,1,,,200,duplicate
3454,";",0,,,,,,,200,none
Generation 30
3435,";",0,,,,,,,200,none
3514,";",0,,,1,1,,,200,none
3447,";",0,,,1,,,,200,none
3412,";",0,,1,,1,,,200,none
3795,";",0,,1,1,,,,200,none
3799,";",0,,1,,1,,,200,none
3613,";",0,,,1,,,,200,none
2808,";;",0,,1,1,1,,,200,copy
2820,";;",0,,,1,1,,,200,duplicate
3477,";",0,,,,,,,200,none
3448,";",0,,,1,1,,,200,duplicate
2865,";;",0,,1,1,1,,,200,duplicate
3420,";",0,,,,1,,,200,duplicate
3421,";",0,,1,1,,,,200,none
2804,";;",0,,1,1,1,,,200,copy
3458,";",0,,1,1,,,1,200,duplicate
3426,";",0,,1,1,,,,200,none
3452,";",0,,1,1,,,,200,none
3427,";",0,,1,1,,,1,200,none
2786,";;",0,,,1,,,,200,none
3465,";",0,,,,,,,200,none
3417,";",0,,,1,1,,,200,none
2795,";;",0,,1,,1,,,200,none
2789,";;",0,,1,,,,,200,duplicate
2786,";;",0,,1,,1,,,200,duplicate
2808,";;",0,,,1,,,,200,none
3444,";",0,,1,,,,,200,none
3456,";",0,,1,1,1,,,200,none
3416,";",0,,1,,1,,,200,none
3444,";",0,,1,,,,,200,none
Generation 31
3435,";",0,,,1,1,,,200,none
3439,";",0,,,1,1,,,200,none
3387,";",0,,,1,1,,,200,none
3495,";",0,,1,1,,,,200,duplicate
3463,";",0,,,1,,,,200,none
2773,";;",0,,,,,,,200,none
3460,";",0,,,1,1,,,200,duplicate
3433,";",0,,1,1,,,1,200,none
3435,";",0,,1,1,,,,200,none
3423,";",0,,1,,,,1,200,none
3467,";",0,,,1,,,,200,none
3959,";",0,,,,,,,200,none
3560,";",0,,,,1,,,200,none
3700,";",0,,,,,,,200,none
3431,";",0,,,1,1,,,200,none
3434,";",0,,1,,,,,200,none
3448,";",0,,1,,,,,200,none
2776,";;",0,,1,1,1,,,200,none
3503,";",0,,,1,,,,200,none
3544,";",0,,1,1,1,,,200,none
3418,";",0,,1,,1,,,200,none
3394,";",0,,1,,,,,200,none
3415,";",0,,1,1,1,,,200,none
3397,";",0,,,,1,,,200,none
3479,";",0,,1,1,,,,200,none
3432,";",0,,,,,,,200,duplicate
3411,";",0,,1,,,,,200,none
3438,";",0,,,1,1,,,200,none
3430,";",0,,,1,1,,,200,none
3456,";",0,,,1,,,,200,duplicate
Generation 32
3414,";",0,,,1,,,,200,none
3431,";",0,,,,1,,,200,none
3423,";",0,,1,1,1,,,200,none
3422,";",0,,1,1,,,,200,none
2830,";;",0,,1,1,1,,,200,duplicate
3412,";",0,,,,,,,200,none
3481,";",0,,1,1,,,,200,none
3455,";",0,,1,1,,,,200,none
3416,";",0,,1,,1,,,200,none
3435,";",0,,1,1,,,1,200,none
3432,";",0,,1,1,,,,200,none
3432,";",0,,1,1,1,,,200,none
3457,";",0,,1,1,,,,200,none
3471,";",0,,1,,,,,200,none
3439,";",0,,1,1,,,1,200,none
3432,";",0,,1,,1,,,200,duplicate
3403,";",0,,,,,,,200,none
3413,";",0,,,1,1,,,200,none
3439,";",0,,,1,,,,200,none
3442,";",0,,,1,,,,200,none
3460,";",0,,,1,,,,200,none
3433,";",0,,1,,,,,200,none
3425,";",0,,1,1,,,,200,none
2831,";;",0,,,,,,,200,duplicate
3464,";",0,,1,1,,,,200,none
3489,";",0,,,1,,,,200,none
3475,";",0,,1,,,,,200,none
3431,";",0,,,1,,,,200,none
2772,";;",0,,1,1,1,,,200,duplicate
2806,";;",0,,1,1,,,,200,duplicate
Generation 33
3481,";",0,,,,,,,200,duplicate
3445,";",0,,1,1,,,,200,duplicate
3438,";",0,,1,1,,,1,200,none
3423,";",0,,1,1,,,,200,none
3408,";",0,,1,1,,,,200,none
3459,";",0,,,1,1,,,200,none
3455,";",0,,1,1,,,,200,duplicate
3464,";",0,,,,1,,,200,none
3410,";",0,,1,1,,,,200,none
3436,";",0,,,,1,,,200,none
3456,";",0,,,,,,,200,none
2839,";;",0,,1,1,,,,200,duplicate
3409,";",0,,,1,,,,200,none
3445,";",0,,1,,1,,,200,none
3439,";",0,,,1,,,,200,none
3391,";",0,,1,1,,,,200,none
3466,";",0,,1,1,,,,200,none
3416,";",0,,1,,1,,,200,none
3413,";",0,,1,1,1,,,200,none
3423,";",0,,,1,,,,200,none
3424,";",0,,,1,1,,,200,none
3420,";",0,,1,1,,,,200,duplicate
2781,";;",0,,,1,1,,,200,none
2766,";;",0,,1,1,1,,,200,none
3417,";",0,,1,1,,,1,200,none
2786,";;",0,,,1,1,,,200,none
3398,";",0,,1,1,1,,,200,none
3454,";",0,,1,,,,,200,none
3452,";",0,,,,1,,,200,none
3417,";",0,,1,1,,,,200,none
Generation 34
2760,";;",0,,1,,1,,,200,duplicate
3463,";",0,,,1,,,,200,none
3501,";",0,,1,1,,,,200,none
3470,";",0,,1,,1,,,200,none
3460,";",0,,1,1,,,,200,none
3409,";",0,,,1,,,,200,none
2831,";;",0,,,1,,,,200,duplicate
3409,";",0,,,,,,,200,none
3421,";",0,,1,1,1,,,200,none
3462,";",0,,1,,,,,200,none
3439,";",0,,,1,,,1,200,none
2799,";;",0,,,1,1,,,200,none
3459,";",0,,1,1,,,,200,none
2796,";;",0,,1,1,,,,200,duplicate
3457,";",0,,,1,,,,200,none
2792,";;",0,,1,,1,,,200,duplicate
3561,";",0,,,1,1,,,200,none
2838,";;",0,,1,1,1,,,200,duplicate
3469,";",0,,,1,,,,200,none
3467,";",0,,1,1,,,,200,none
2862,";;",0,,,1,,,,200,duplicate
3520,";",0,,1,1,,,,200,none
3455,";",0,,1,1,,,,200,duplicate
3444,";",0,,,1,,,,200,none
3472,";",0,,,1,,,,200,none
3410,";",0,,,,,,,200,none
3432,";",0,,1,1,,,,200,none
3422,";",0,,1,1,,,,200,none
2833,";;",0,,1,1,,,1,200,duplicate
3410,";",0,,,1,,,,200,duplicate
Generation 35
3436,";",0,,,1,,,,200,none
3455,";",0,,1,1,,,,200,none
2880,";;",0,,1,1,,,,200,duplicate
2794,";;",0,,,,,,1,200,none
3427,";",0,,1,1,,,,200,none
3452,";",0,,1,1,,,,200,none
3448,";",0,,1,1,,,,200,none
3452,";",0,,1,1,,,,200,none
3415,";",0,,1,1,,,,200,none
3406,";",0,,,1,,,,200,none
3427,";",0,,1,1,1,,,200,none
3459,";",0,,1,,1,,,200,none
3425,";",0,,,1,,,1,200,none
3462,";",0,,1,,1,,,200,none
3611,";",0,,1,1,,,,200,none
3411,";",0,,1,1,,,,200,duplicate
2825,";;",0,,1,1,1,,,200,duplicate
3433,";",0,,1,,,,,200,none
3543,";",0,,,1,,,,200,duplicate
3464,";",0,,,,,,,200,none
3429,";",0,,1,,1,,,200,none
3416,";",0,,,1,1,,,200,none
3449,";",0,,1,,,,,200,none
3468,";",0,,1,1,,,,200,none
3462,";",0,,,1,,,,200,none
3444,";",0,,,1,1,,,200,none
3437,";",0,,1,,1,,,200,none
3451,";",0,,,1,,,,200,none
3473,";",0,,,1,,,,200,none
3442,";",0,,1,,,,,200,none
Generation 36
3467,";",0,,,1,,,,200,duplicate
3454,";",0,,,,,,,200,none
3455,";",0,,1,1,,,,200,none
3469,";",0,,,1,,,,200,none
2828,";;",0,,,1,,,,200,duplicate
3431,";",0,,1,,,,,200,none
3430,";",0,,,,,,,200,none
3471,";",0,,,1,,,,200,duplicate
3418,";",0,,1,,,,,200,none
3464,";",0,,1,1,,,,200,none
3462,";",0,,1,,,,,200,none
3411,";",0,,1,,1,,,200,none
2813,";;",0,,1,,,,,200,duplicate
2786,";;",0,,1,1,1,,,200,none
3436,";",0,,1,1,,,,200,duplicate
3508,";",0,,,,,,,200,none
3447,";",0,,1,,1,,,200,none
3436,";",0,,,,1,,,200,none
3453,";",0,,1,1,1,,,200,none
2837,";;",0,,,1,,,,200,none
3512,";",0,,,1,,,,200,duplicate
3441,";",0,,,,,,,200,none
3400,";",0,,,1,,,,200,none
3447,";",0,,1,,,,,200,none
3403,";",0,,1,1,,,,200,none
3440,";",0,,,1,,,,200,none
3467,";",0,,1,,,,,200,none
3491,";",0,,1,,,,,200,none
3416,";",0,,1,1,1,,,200,duplicate
2779,";;",0,,,1,1,,,200,duplicate
Generation 37
3431,";",0,,1,,1,,,200,none
3415,";",0,,1,,1,,,200,none
3452,";",0,,,1,,,,200,none
3500,";",0,,1,,,,,200,none
3423,";",0,,,1,,,,200,none
3439,";",0,,,1,,,,200,none
3444,";",0,,,,,,,200,none
3401,";",0,,1,,1,,,200,none
3413,";",0,,,,,,,200,none
3404,";",0,,,1,,,,200,none
2780,";;",0,,1,,1,,,200,duplicate
3420,";",0,,,,,,,200,duplicate
3420,";",0,,,,1,,,200,none
3433,";",0,,1,1,,,,200,none
3432,";",0,,1,,1,,,200,none
3406,";",0,,1,1,,,,200,none
3416,";",0,,,1,,,,200,none
3439,";",0,,1,,1,,,200,none
3440,";",0,,,1,1,,,200,none
3462,";",0,,1,,,,,200,duplicate
3425,";",0,,,1,,,,200,none
3422,";",0,,1,1,,,,200,none
2814,";;",0,,,1,1,,,200,duplicate
2809,";;",0,,1,1,1,,,200,duplicate
3386,";",0,,1,,,,,200,duplicate
3426,";",0,,,1,,,,200,none
3574,";",0,,1,,1,,,200,none
3457,";",0,,1,1,,,,200,none
3425,";",0,,,,,,,200,none
3407,";",0,,1,1,1,,,200,none
Generation 38
3413,";",0,,1,,,,,200,none
3441,";",0,,1,,1,,,200,none
3427,";",0,,1,,1,,,200,none
3454,";",0,,1,,1,,,200,duplicate
2794,";;",0,,,1,1,,,200,duplicate
3115,";;",0,,,1,1,,,200,none
3773,";",0,,1,,1,,,200,none
3424,";",0,,1,1,,,,200,none
3463,";",0,,,1,,,,200,duplicate
3408,";",0,,,,1,,,200,none
3409,";",0,,,1,,,,200,none
3423,";",0,,,,,,,200,none
2811,";;",0,,,1,1,,,200,none
3448,";",0,,1,,,,,200,none
3766,";",0,,1,,1,,,200,none
3720,";",0,,,1,,,,200,none
3748,";",0,,1,1,,,,200,none
3686,";",0,,,,,,,200,none
3387,";",0,,1,1,,,,200,none
2786,";;",0,,1,,1,,,200,duplicate
3428,";",0,,,1,,,,200,none
3440,";",0,,,1,,,,200,none
3484,";",0,,1,,,,,200,duplicate
3453,";",0,,,,,,,200,none
3766,";",0,,,,1,,,200,none
3729,";",0,,1,,1,,,200,none
3450,";",0,,,,,,,200,none
3437,";",0,,1,,1,,,200,none
3439,";",0,,1,,,,,200,none
3420,";",0,,,1,1,,,200,none
Generation 39
2804,";;",0,,1,1,,,1,200,duplicate
3446,";",0,,,1,,,,200,none
3129,";;",0,,1,,1,,,200,copy
3445,";",0,,,,1,,,200,none
3421,";",0,,1,,1,,,200,none
3487,";",0,,1,,,,,200,none
3411,";",0,,,1,,,,200,none
3425,";",0,,,1,,,,200,none
3429,";",0,,,,,,,200,none
3443,";",0,,1,,1,,,200,none
3461,";",0,,,1,,,,200,duplicate
3439,";",0,,,,,,,200,none
3456,";",0,,1,1,,,,200,none
3428,";",0,,,1,,,,200,none
3430,";",0,,,,,,,200,none
3452,";",0,,1,,1,,,200,none
3455,";",0,,,,,,,200,none
3424,";",0,,,,,,,200,none
3432,";",0,,,1,,,,200,duplicate
2807,";;",0,,,,,,,200,duplicate
3452,";",0,,,1,,,,200,none
3412,";",0,,1,1,,,,200,none
3442,";",0,,,,1,,,200,none
3424,";",0,,,1,1,,,200,none
3449,";",0,,,,,,,200,none
3436,";",0,,,,,,,200,none
2923,";;",0,,1,1,,,1,200,none
3456,";",0,,,1,1,,,200,duplicate
3411,";",0,,,1,,,,200,none
3416,";",0,,1,,1,,,200,none
Generation 40
2775,";;",0,,1,,,,,200,none
3396,";",0,,1,1,1,,,200,none
3415,";",0,,,,,,,200,duplicate
3486,";",0,,,,,,,200,none
3402,";",0,,,,,,,200,none
3427,";",0,,,1,1,,,200,none
3447,";",0,,,,,,,200,none
3392,";",0,,,,1,,,200,none
2760,";;",0,,1,,1,,,200,none
3384,";",0,,,,,,,200,none
3423,";",0,,,1,,,,200,none
3414,";",0,,,,1,,,200,none
3412,";",0,,1,1,,,,200,none
3429,";",0,,,1,,,,200,none
3412,";",0,,,,,,,200,none
3397,";",0,,,1,,,,200,none
3413,";",0,,1,,1,,,200,none
3423,";",0,,1,1,,,,200,none
3439,";",0,,,1,1,,,200,none
3435,";",0,,1,,,,,200,none
2836,";;",0,,,,1,,,200,copy
541,";;;;",0,,1,1,,,,200,copy
3405,";",0,,1,,1,,,200,none
520,";;;;",0,,1,1,,,,200,none
3426,";",0,,1,1,,,,200,none
3409,";",0,,,,,,,200,none
3406,";",0,,1,,,,,200,none
3413,";",0,,,,1,,,200,none
3421,";",0,,,,1,,,200,none
3401,";",0,,1,1,,,,200,none
Generation 41
2798,";;",0,,,,,,,200,copy
3439,";",0,,,,1,,,200,none
3403,";",0,,,1,1,,,200,duplicate
3433,";",0,,,,1,,,200,none
3442,";",0,,1,,1,,,200,none
3418,";",0,,,1,,,,200,none
3390,";",0,,1,1,1,,,200,duplicate
3392,";",0,,,1,,,,200,duplicate
2786,";;",0,,,,,,,200,duplicate
3441,";",0,,,,,,,200,none
2829,";;",0,,1,1,1,,,200,none
3424,";",0,,,,,,,200,none
3423,";",0,,1,,,,,200,none
2801,";;",0,,,,,,,200,duplicate
3420,";",0,,,,1,,,200,none
3443,";",0,,,,,,,200,none
3404,";",0,,1,,1,,,200,none
2803,";;",0,,1,,1,,,200,duplicate
3409,";",0,,1,1,,,,200,none
3401,";",0,,,1,,,,200,none
3405,";",0,,,1,,,,200,none
3436,";",0,,1,,,,,200,none
3455,";",0,,,1,,,,200,none
3421,";",0,,1,1,,,,200,none
3421,";",0,,1,1,,,,200,duplicate
3457,";",0,,,1,,,,200,none
3450,";",0,,,,1,,,200,none
3449,";",0,,,,1,,,200,none
3428,";",0,,,1,,,,200,none
3465,";",0,,1,,,,1,200,none
Generation 42
3412,";",0,,,1,,,,200,none
3440,";",0,,,,,,,200,none
2816,";;",0,,1,,1,,,200,duplicate
3455,";",0,,1,,,,,200,none
3400,";",0,,,1,1,,,200,none
3419,";",0,,,,1,,,200,none
3413,";",0,,,1,,,,200,none
3440,";",0,,,1,1,,,200,none
3418,";",0,,,,,,,200,none
3426,";",0,,1,1,,,1,200,none
3455,";",0,,1,1,,,,200,duplicate
2805,";;",0,,,1,,,,200,copy
3435,";",0,,1,1,,,1,200,none
3425,";",0,,,1,,,,200,none
3414,";",0,,1,1,,,,200,none
2770,";;",0,,,1,,,,200,copy
3416,";",0,,,,,,,200,none
3455,";",0,,1,,1,,,200,none
3420,";",0,,1,,1,,,200,none
2814,";;",0,,,,1,,,200,duplicate
2803,";;",0,,,1,,,,200,duplicate
3429,";",0,,,1,,,,200,none
3442,";",0,,1,,,,,200,none
3398,";",0,,,,1,,,200,none
3407,";",0,,1,,,,,200,none
3414,";",0,,,,,,,200,none
2817,";;",0,,,,,,,200,duplicate
3453,";",0,,,,,,,200,none
2800,";;",0,,1,,1,,,200,none
3402,";",0,,1,1,,,,200,none
Generation 43
3408,";",0,,1,1,,,1,200,none
3422,";",0,,1,1,,,,200,none
3425,";",0,,,,1,,,200,none
2815,";;",0,,1,,1,,,200,none
2794,";;",0,,,1,,,,200,none
2810,";;",0,,1,,1,,,200,none
3407,";",0,,,,,,,200,duplicate
2782,";;",0,,1,,1,,,200,none
3444,";",0,,1,1,,,,200,none
3422,";",0,,1,1,,,,200,none
2783,";;",0,,,,1,,,200,none
3407,";",0,,1,,,,,200,none
3409,";",0,,,,,,,200,none
3427,";",0,,1,1,,,,200,none
3456,";",0,,1,,,,,200,none
2775,";;",0,,1,,1,,,200,copy
3479,";",0,,,,,,,200,none
2777,";;",0,,1,,1,,,200,none
2787,";;",0,,1,,1,,,200,none
3407,";",0,,1,1,,,,200,none
3400,";",0,,1,1,1,,,200,none
3410,";",0,,,,1,,,200,none
3425,";",0,,1,1,,,1,200,none
3445,";",0,,1,1,,,,200,none
3444,";",0,,1,1,,,,200,none
3416,";",0,,,,,,,200,none
3428,";",0,,,1,1,,,200,none
3421,";",0,,,1,,,,200,none
3403,";",0,,,,,,,200,none
3419,";",0,,,,1,,,200,none
Generation 44
2773,";;",0,,1,,1,,,200,duplicate
2810,";;",0,,1,,1,,,200,duplicate
3429,";",0,,,,,,,200,none
3427,";",0,,,,,,,200,none
2843,";;",0,,1,,1,,,200,duplicate
3413,";",0,,1,1,,,,200,none
3411,";",0,,1,,1,,,200,none
3407,";",0,,,,,,,200,none
2775,";;",0,,1,,,,,200,none
3412,";",0,,,,1,,,200,none
3395,";",0,,,1,1,,,200,none
3437,";",0,,1,,1,,,200,none
3393,";",0,,,,,,,200,none
3401,";",0,,,1,,,,200,none
3406,";",0,,1,,1,,,200,none
2765,";;",0,,,,1,,,200,duplicate
2773,";;",0,,1,1,,,,200,duplicate
3417,";",0,,,,1,,,200,none
3472,";",0,,,1,,,,200,duplicate
2802,";;",0,,,,,,,200,duplicate
3412,";",0,,,1,1,,,200,none
3416,";",0,,1,1,,,,200,none
3447,";",0,,1,1,1,,,200,none
3417,";",0,,,,,,,200,duplicate
2649,";;;",0,,,1,,,,200,duplicate
3422,";",0,,1,1,,,1,200,none
3458,";",0,,1,,,,,200,none
3450,";",0,,,1,1,,,200,none
2793,";;",0,,1,1,1,,,200,none
3425,";",0,,1,,1,,,200,none
Generation 45
3469,";",0,,1,1,1,,,200,none
3443,";",0,,,,1,,,200,none
3445,";",0,,,,,,,200,none
2784,";;",0,,1,,1,,,200,duplicate
2775,";;",0,,,1,1,,,200,none
3456,";",0,,1,,1,,,200,none
2770,";;",0,,1,,1,,,200,duplicate
3416,";",0,,1,1,1,,,200,none
3479,";",0,,,,,,,200,none
3433,";",0,,1,1,,,1,200,none
3475,";",0,,,1,1,,,200,none
2791,";;",0,,,1,,,,200,copy
2766,";;",0,,1,,1,,,200,duplicate
3473,";",0,,,1,,,,200,none
3477,";",0,,,1,1,,,200,none
3430,";",0,,,,1,,,200,none
2791,";;",0,,,,,,,200,none
2851,";;",0,,1,1,1,,,200,none
3470,";",0,,1,1,,,,200,duplicate
3440,";",0,,1,,1,,,200,duplicate
2779,";;",0,,,1,1,,,200,none
3423,";",0,,1,1,,,,200,none
